0.000000e+00, 4.500000e-01, 5.000000e-02, 4.500000e-01, 5.000000e-02, 1.000000e-01, -8.294229e-01, 7.294229e-01
5.555556e-05, 4.488497e-01, 5.115025e-02, 4.488497e-01, 5.115025e-02, 1.210781e-01, -8.359437e-01, 7.148656e-01
1.111111e-04, 4.538359e-01, 4.616410e-02, 4.538359e-01, 4.616410e-02, 1.302566e-01, -8.471573e-01, 7.169007e-01
1.666667e-04, 4.642282e-01, 3.577185e-02, 4.642282e-01, 3.577185e-02, 1.297008e-01, -8.634401e-01, 7.337393e-01
2.222222e-04, 4.784549e-01, 2.154515e-02, 4.784549e-01, 2.154515e-02, 1.230113e-01, -8.841847e-01, 7.611734e-01
2.777778e-04, 4.943647e-01, 5.635296e-03, 4.943647e-01, 5.635296e-03, 1.145592e-01, -9.078334e-01, 7.932742e-01
3.333333e-04, 5.095731e-01, -9.573106e-03, 5.095731e-01, -9.573106e-03, 1.087377e-01, -9.320939e-01, 8.233562e-01
3.888889e-04, 5.218390e-01, -2.183897e-02, 5.218390e-01, -2.183897e-02, 1.092543e-01, -9.543083e-01, 8.450540e-01
4.444444e-04, 5.294141e-01, -2.941409e-02, 5.294141e-01, -2.941409e-02, 1.185751e-01, -9.719147e-01, 8.533396e-01
5.000000e-04, 5.313120e-01, -3.131202e-02, 5.313120e-01, -3.131202e-02, 1.376011e-01, -9.829221e-01, 8.453210e-01
5.555556e-04, 5.274561e-01, -2.745607e-02, 5.274561e-01, -2.745607e-02, 1.656164e-01, -9.863123e-01, 8.206959e-01
6.111111e-04, 5.186848e-01, -1.868478e-02, 5.186848e-01, -1.868478e-02, 2.005020e-01, -9.822931e-01, 7.817911e-01
6.666667e-04, 5.066151e-01, -6.615092e-03, 5.066151e-01, -6.615092e-03, 2.391656e-01, -9.723475e-01, 7.331820e-01
7.222222e-04, 4.933849e-01, 6.615092e-03, 4.933849e-01, 6.615092e-03, 2.781048e-01, -9.590588e-01, 6.809541e-01
7.777778e-04, 4.813152e-01, 1.868478e-02, 4.813152e-01, 1.868478e-02, 3.140054e-01, -9.457301e-01, 6.317246e-01
8.333333e-04, 4.725439e-01, 2.745607e-02, 4.725439e-01, 2.745607e-02, 3.442728e-01, -9.358523e-01, 5.915795e-01
8.888889e-04, 4.686880e-01, 3.131202e-02, 4.686880e-01, 3.131202e-02, 3.674124e-01, -9.325070e-01, 5.650947e-01
9.444444e-04, 4.705859e-01, 2.941409e-02, 4.705859e-01, 2.941409e-02, 3.832048e-01, -9.378024e-01, 5.545976e-01
1.000000e-03, 4.781610e-01, 2.183897e-02, 4.781610e-01, 2.183897e-02, 3.926563e-01, -9.524436e-01, 5.597872e-01
1.055556e-03, 4.904269e-01, 9.573106e-03, 4.904269e-01, 9.573106e-03, 3.977463e-01, -9.755191e-01, 5.777728e-01
1.111111e-03, 5.056353e-01, -5.635296e-03, 5.056353e-01, -5.635296e-03, 4.010246e-01, -1.004553e+00, 6.035280e-01
1.166667e-03, 5.215451e-01, -2.154515e-02, 5.215451e-01, -2.154515e-02, 4.051370e-01, -1.035826e+00, 6.306893e-01
1.222222e-03, 5.357718e-01, -3.577185e-02, 5.357718e-01, -3.577185e-02, 4.123635e-01, -1.064937e+00, 6.525735e-01
1.277778e-03, 5.461641e-01, -4.616410e-02, 5.461641e-01, -4.616410e-02, 4.242497e-01, -1.087504e+00, 6.632540e-01
