1.111111e-03, 1.005239e+00, 9.986269e-02, 5.026193e-01, 4.993135e-02, 5.026193e-01, 4.993135e-02, 5.026193e-01, 4.993135e-02, 5.026193e-01, 4.993135e-02, 1.000120e+00, 7.499100e+01, 5.001185e-01, -1.010170e+00, 5.100519e-01
1.166667e-03, 1.009416e+00, 9.955567e-02, 5.047082e-01, 4.977784e-02, 5.047082e-01, 4.977784e-02, 5.047082e-01, 4.977784e-02, 5.047082e-01, 4.977784e-02, 1.000126e+00, 7.499055e+01, 5.198934e-01, -1.014206e+00, 4.943130e-01
1.222222e-03, 1.013578e+00, 9.907396e-02, 5.067888e-01, 4.953698e-02, 5.067888e-01, 4.953698e-02, 5.067888e-01, 4.953698e-02, 5.067888e-01, 4.953698e-02, 1.000132e+00, 7.499010e+01, 5.394402e-01, -1.017797e+00, 4.783571e-01
1.277778e-03, 1.017715e+00, 9.841838e-02, 5.088575e-01, 4.920919e-02, 5.088575e-01, 4.920919e-02, 5.088575e-01, 4.920919e-02, 5.088575e-01, 4.920919e-02, 1.000138e+00, 7.498965e+01, 5.587505e-01, -1.020942e+00, 4.621913e-01
1.333333e-03, 1.021821e+00, 9.759010e-02, 5.109107e-01, 4.879505e-02, 5.109107e-01, 4.879505e-02, 5.109107e-01, 4.879505e-02, 5.109107e-01, 4.879505e-02, 1.000144e+00, 7.498920e+01, 5.778158e-01, -1.023638e+00, 4.458225e-01
1.388889e-03, 1.025889e+00, 9.659055e-02, 5.129447e-01, 4.829527e-02, 5.129447e-01, 4.829527e-02, 5.129447e-01, 4.829527e-02, 5.129447e-01, 4.829527e-02, 1.000150e+00, 7.498875e+01, 5.966276e-01, -1.025886e+00, 4.292581e-01
1.444444e-03, 1.029912e+00, 9.542149e-02, 5.149561e-01, 4.771075e-02, 5.149561e-01, 4.771075e-02, 5.149561e-01, 4.771075e-02, 5.149561e-01, 4.771075e-02, 1.000156e+00, 7.498830e+01, 6.151778e-01, -1.027683e+00, 4.125052e-01
1.500000e-03, 1.033882e+00, 9.408497e-02, 5.169412e-01, 4.704249e-02, 5.169412e-01, 4.704249e-02, 5.169412e-01, 4.704249e-02, 5.169412e-01, 4.704249e-02, 1.000162e+00, 7.498785e+01, 6.334581e-01, -1.029029e+00, 3.955712e-01
1.555556e-03, 1.037793e+00, 9.258334e-02, 5.188966e-01, 4.629167e-02, 5.188966e-01, 4.629167e-02, 5.188966e-01, 4.629167e-02, 5.188966e-01, 4.629167e-02, 1.000168e+00, 7.498740e+01, 6.514607e-01, -1.029924e+00, 3.784636e-01
1.611111e-03, 1.041638e+00, 9.091921e-02, 5.208188e-01, 4.545961e-02, 5.208188e-01, 4.545961e-02, 5.208188e-01, 4.545961e-02, 5.208188e-01, 4.545961e-02, 1.000174e+00, 7.498695e+01, 6.691775e-01, -1.030367e+00, 3.611897e-01
1.666667e-03, 1.045409e+00, 8.909552e-02, 5.227046e-01, 4.454776e-02, 5.227046e-01, 4.454776e-02, 5.227046e-01, 4.454776e-02, 5.227046e-01, 4.454776e-02, 1.000180e+00, 7.498650e+01, 6.866007e-01, -1.030358e+00, 3.437573e-01
1.722222e-03, 1.049101e+00, 8.711545e-02, 5.245504e-01, 4.355773e-02, 5.245504e-01, 4.355773e-02, 5.245504e-01, 4.355773e-02, 5.245504e-01, 4.355773e-02, 1.000186e+00, 7.498605e+01, 7.037228e-01, -1.029897e+00, 3.261740e-01
1.777778e-03, 1.052707e+00, 8.498249e-02, 5.263533e-01, 4.249124e-02, 5.263533e-01, 4.249124e-02, 5.263533e-01, 4.249124e-02, 5.263533e-01, 4.249124e-02, 1.000192e+00, 7.498560e+01, 7.205362e-01, -1.028984e+00, 3.084474e-01
1.833333e-03, 1.056220e+00, 8.270036e-02, 5.281098e-01, 4.135018e-02, 5.281098e-01, 4.135018e-02, 5.281098e-01, 4.135018e-02, 5.281098e-01, 4.135018e-02, 1.000198e+00, 7.498515e+01, 7.370335e-01, -1.027619e+00, 2.905854e-01
1.888889e-03, 1.059634e+00, 8.027309e-02, 5.298171e-01, 4.013654e-02, 5.298171e-01, 4.013654e-02, 5.298171e-01, 4.013654e-02, 5.298171e-01, 4.013654e-02, 1.000204e+00, 7.498470e+01, 7.532076e-01, -1.025803e+00, 2.725957e-01
1.944444e-03, 1.062944e+00, 7.770491e-02, 5.314720e-01, 3.885245e-02, 5.314720e-01, 3.885245e-02, 5.314720e-01, 3.885245e-02, 5.314720e-01, 3.885245e-02, 1.000210e+00, 7.498425e+01, 7.690512e-01, -1.023538e+00, 2.544863e-01
2.000000e-03, 1.066143e+00, 7.500034e-02, 5.330717e-01, 3.750017e-02, 5.330717e-01, 3.750017e-02, 5.330717e-01, 3.750017e-02, 5.330717e-01, 3.750017e-02, 1.000216e+00, 7.498380e+01, 7.845574e-01, -1.020823e+00, 2.362652e-01
2.055556e-03, 1.069227e+00, 7.216411e-02, 5.346134e-01, 3.608206e-02, 5.346134e-01, 3.608206e-02, 5.346134e-01, 3.608206e-02, 5.346134e-01, 3.608206e-02, 1.000222e+00, 7.498335e+01, 7.997194e-01, -1.017660e+00, 2.179402e-01
2.111111e-03, 1.072189e+00, 6.920122e-02, 5.360943e-01, 3.460061e-02, 5.360943e-01, 3.460061e-02, 5.360943e-01, 3.460061e-02, 5.360943e-01, 3.460061e-02, 1.000228e+00, 7.498290e+01, 8.145306e-01, -1.014050e+00, 1.995195e-01
2.166667e-03, 1.075024e+00, 6.611685e-02, 5.375119e-01, 3.305842e-02, 5.375119e-01, 3.305842e-02, 5.375119e-01, 3.305842e-02, 5.375119e-01, 3.305842e-02, 1.000234e+00, 7.498245e+01, 8.289844e-01, -1.009996e+00, 1.810112e-01
2.222222e-03, 1.077727e+00, 6.291641e-02, 5.388636e-01, 3.145821e-02, 5.388636e-01, 3.145821e-02, 5.388636e-01, 3.145821e-02, 5.388636e-01, 3.145821e-02, 1.000240e+00, 7.498200e+01, 8.430745e-01, -1.005498e+00, 1.624233e-01
2.277778e-03, 1.080294e+00, 5.960553e-02, 5.401472e-01, 2.980276e-02, 5.401472e-01, 2.980276e-02, 5.401472e-01, 2.980276e-02, 5.401472e-01, 2.980276e-02, 1.000246e+00, 7.498155e+01, 8.567947e-01, -1.000559e+00, 1.437640e-01
2.333333e-03, 1.082721e+00, 5.619000e-02, 5.413603e-01, 2.809500e-02, 5.413603e-01, 2.809500e-02, 5.413603e-01, 2.809500e-02, 5.413603e-01, 2.809500e-02, 1.000252e+00, 7.498110e+01, 8.701390e-01, -9.951805e-01, 1.250415e-01
2.388889e-03, 1.085002e+00, 5.267583e-02, 5.425008e-01, 2.633792e-02, 5.425008e-01, 2.633792e-02, 5.425008e-01, 2.633792e-02, 5.425008e-01, 2.633792e-02, 1.000258e+00, 7.498065e+01, 8.831016e-01, -9.893655e-01, 1.062640e-01
2.444444e-03, 1.087133e+00, 4.906918e-02, 5.435667e-01, 2.453459e-02, 5.435667e-01, 2.453459e-02, 5.435667e-01, 2.453459e-02, 5.435667e-01, 2.453459e-02, 1.000264e+00, 7.498021e+01, 8.956766e-01, -9.831163e-01, 8.743973e-02
2.500000e-03, 1.089112e+00, 4.537638e-02, 5.445561e-01, 2.268819e-02, 5.445561e-01, 2.268819e-02, 5.445561e-01, 2.268819e-02, 5.445561e-01, 2.268819e-02, 1.000270e+00, 7.497976e+01, 9.078586e-01, -9.764356e-01, 6.857701e-02
2.555556e-03, 1.090935e+00, 4.160390e-02, 5.454673e-01, 2.080195e-02, 5.454673e-01, 2.080195e-02, 5.454673e-01, 2.080195e-02, 5.454673e-01, 2.080195e-02, 1.000276e+00, 7.497931e+01, 9.196423e-01, -9.693264e-01, 4.968407e-02
2.611111e-03, 1.092598e+00, 3.775838e-02, 5.462988e-01, 1.887919e-02, 5.462988e-01, 1.887919e-02, 5.462988e-01, 1.887919e-02, 5.462988e-01, 1.887919e-02, 1.000282e+00, 7.497886e+01, 9.310224e-01, -9.617916e-01, 3.076922e-02
2.666667e-03, 1.094098e+00, 3.384655e-02, 5.470489e-01, 1.692327e-02, 5.470489e-01, 1.692327e-02, 5.470489e-01, 1.692327e-02, 5.470489e-01, 1.692327e-02, 1.000288e+00, 7.497841e+01, 9.419940e-01, -9.538348e-01, 1.184075e-02
2.722222e-03, 1.095433e+00, 2.987529e-02, 5.477165e-01, 1.493764e-02, 5.477165e-01, 1.493764e-02, 5.477165e-01, 1.493764e-02, 5.477165e-01, 1.493764e-02, 1.000294e+00, 7.497796e+01, 9.525522e-01, -9.454592e-01, -7.093030e-03
2.777778e-03, 1.096601e+00, 2.585156e-02, 5.483004e-01, 1.292578e-02, 5.483004e-01, 1.292578e-02, 5.483004e-01, 1.292578e-02, 5.483004e-01, 1.292578e-02, 1.000300e+00, 7.497751e+01, 9.626924e-01, -9.366686e-01, -2.602381e-02
2.833333e-03, 1.097599e+00, 2.178243e-02, 5.487994e-01, 1.089121e-02, 5.487994e-01, 1.089121e-02, 5.487994e-01, 1.089121e-02, 5.487994e-01, 1.089121e-02, 1.000306e+00, 7.497706e+01, 9.724102e-01, -9.274669e-01, -4.494328e-02
2.888889e-03, 1.098426e+00, 1.767503e-02, 5.492128e-01, 8.837515e-03, 5.492128e-01, 8.837515e-03, 5.492128e-01, 8.837515e-03, 5.492128e-01, 8.837515e-03, 1.000312e+00, 7.497661e+01, 9.817012e-01, -9.178581e-01, -6.384314e-02
2.944444e-03, 1.099080e+00, 1.353658e-02, 5.495398e-01, 6.768292e-03, 5.495398e-01, 6.768292e-03, 5.495398e-01, 6.768292e-03, 5.495398e-01, 6.768292e-03, 1.000318e+00, 7.497616e+01, 9.905614e-01, -9.078463e-01, -8.271510e-02
3.000000e-03, 1.099560e+00, 9.374350e-03, 5.497798e-01, 4.687175e-03, 5.497798e-01, 4.687175e-03, 5.497798e-01, 4.687175e-03, 5.497798e-01, 4.687175e-03, 1.000324e+00, 7.497571e+01, 9.989869e-01, -8.974361e-01, -1.015509e-01
3.055556e-03, 1.099865e+00, 5.195634e-03, 5.499325e-01, 2.597817e-03, 5.499325e-01, 2.597817e-03, 5.499325e-01, 2.597817e-03, 5.499325e-01, 2.597817e-03, 1.000330e+00, 7.497526e+01, 1.006974e+00, -8.866318e-01, -1.203422e-01
3.111111e-03, 1.099995e+00, 1.007772e-03, 5.499975e-01, 5.038862e-04, 5.499975e-01, 5.038862e-04, 5.499975e-01, 5.038862e-04, 5.499975e-01, 5.038862e-04, 1.000336e+00, 7.497481e+01, 1.014519e+00, -8.754383e-01, -1.390808e-01
3.166667e-03, 1.099949e+00, -3.181884e-03, 5.499747e-01, -1.590942e-03, 5.499747e-01, -1.590942e-03, 5.499747e-01, -1.590942e-03, 5.499747e-01, -1.590942e-03, 1.000342e+00, 7.497436e+01, 1.021619e+00, -8.638606e-01, -1.577584e-01
3.222222e-03, 1.099728e+00, -7.365979e-03, 5.498642e-01, -3.682989e-03, 5.498642e-01, -3.682989e-03, 5.498642e-01, -3.682989e-03, 5.498642e-01, -3.682989e-03, 1.000348e+00, 7.497391e+01, 1.028270e+00, -8.519035e-01, -1.763669e-01
3.277778e-03, 1.099332e+00, -1.153717e-02, 5.496661e-01, -5.768584e-03, 5.496661e-01, -5.768584e-03, 5.496661e-01, -5.768584e-03, 5.496661e-01, -5.768584e-03, 1.000354e+00, 7.497346e+01, 1.034471e+00, -8.395725e-01, -1.948982e-01
3.333333e-03, 1.098762e+00, -1.568813e-02, 5.493809e-01, -7.844063e-03, 5.493809e-01, -7.844063e-03, 5.493809e-01, -7.844063e-03, 5.493809e-01, -7.844063e-03, 1.000360e+00, 7.497301e+01, 1.040217e+00, -8.268728e-01, -2.133439e-01
3.388889e-03, 1.098018e+00, -1.981157e-02, 5.490089e-01, -9.905784e-03, 5.490089e-01, -9.905784e-03, 5.490089e-01, -9.905784e-03, 5.490089e-01, -9.905784e-03, 1.000366e+00, 7.497256e+01, 1.045506e+00, -8.138101e-01, -2.316962e-01
3.444444e-03, 1.097102e+00, -2.390025e-02, 5.485509e-01, -1.195013e-02, 5.485509e-01, -1.195013e-02, 5.485509e-01, -1.195013e-02, 5.485509e-01, -1.195013e-02, 1.000372e+00, 7.497211e+01, 1.050337e+00, -8.003902e-01, -2.499468e-01
3.500000e-03, 1.096015e+00, -2.794700e-02, 5.480077e-01, -1.397350e-02, 5.480077e-01, -1.397350e-02, 5.480077e-01, -1.397350e-02, 5.480077e-01, -1.397350e-02, 1.000378e+00, 7.497166e+01, 1.054707e+00, -7.866188e-01, -2.680879e-01
3.555556e-03, 1.094760e+00, -3.194471e-02, 5.473802e-01, -1.597236e-02, 5.473802e-01, -1.597236e-02, 5.473802e-01, -1.597236e-02, 5.473802e-01, -1.597236e-02, 1.000384e+00, 7.497121e+01, 1.058613e+00, -7.725020e-01, -2.861114e-01
3.611111e-03, 1.093339e+00, -3.588636e-02, 5.466695e-01, -1.794318e-02, 5.466695e-01, -1.794318e-02, 5.466695e-01, -1.794318e-02, 5.466695e-01, -1.794318e-02, 1.000390e+00, 7.497076e+01, 1.062055e+00, -7.580460e-01, -3.040093e-01
3.666667e-03, 1.091754e+00, -3.976502e-02, 5.458769e-01, -1.988251e-02, 5.458769e-01, -1.988251e-02, 5.458769e-01, -1.988251e-02, 5.458769e-01, -1.988251e-02, 1.000396e+00, 7.497031e+01, 1.065031e+00, -7.432572e-01, -3.217740e-01
3.722222e-03, 1.090007e+00, -4.357389e-02, 5.450037e-01, -2.178695e-02, 5.450037e-01, -2.178695e-02, 5.450037e-01, -2.178695e-02, 5.450037e-01, -2.178695e-02, 1.000402e+00, 7.496986e+01, 1.067539e+00, -7.281420e-01, -3.393975e-01
3.777778e-03, 1.088103e+00, -4.730628e-02, 5.440514e-01, -2.365314e-02, 5.440514e-01, -2.365314e-02, 5.440514e-01, -2.365314e-02, 5.440514e-01, -2.365314e-02, 1.000408e+00, 7.496941e+01, 1.069579e+00, -7.127071e-01, -3.568721e-01
3.833333e-03, 1.086044e+00, -5.095563e-02, 5.430219e-01, -2.547781e-02, 5.430219e-01, -2.547781e-02, 5.430219e-01, -2.547781e-02, 5.430219e-01, -2.547781e-02, 1.000414e+00, 7.496896e+01, 1.071149e+00, -6.969592e-01, -3.741901e-01
3.888889e-03, 1.083834e+00, -5.451553e-02, 5.419168e-01, -2.725777e-02, 5.419168e-01, -2.725777e-02, 5.419168e-01, -2.725777e-02, 5.419168e-01, -2.725777e-02, 1.000420e+00, 7.496851e+01, 1.072249e+00, -6.809052e-01, -3.913440e-01
3.944444e-03, 1.081476e+00, -5.797974e-02, 5.407380e-01, -2.898987e-02, 5.407380e-01, -2.898987e-02, 5.407380e-01, -2.898987e-02, 5.407380e-01, -2.898987e-02, 1.000426e+00, 7.496806e+01, 1.072878e+00, -6.645523e-01, -4.083262e-01
4.000000e-03, 1.078976e+00, -6.134217e-02, 5.394878e-01, -3.067108e-02, 5.394878e-01, -3.067108e-02, 5.394878e-01, -3.067108e-02, 5.394878e-01, -3.067108e-02, 1.000432e+00, 7.496761e+01, 1.073037e+00, -6.479074e-01, -4.251292e-01
4.055556e-03, 1.076336e+00, -6.459690e-02, 5.381682e-01, -3.229845e-02, 5.381682e-01, -3.229845e-02, 5.381682e-01, -3.229845e-02, 5.381682e-01, -3.229845e-02, 1.000438e+00, 7.496716e+01, 1.072724e+00, -6.309781e-01, -4.417457e-01
4.111111e-03, 1.073563e+00, -6.773823e-02, 5.367816e-01, -3.386912e-02, 5.367816e-01, -3.386912e-02, 1.001426e+00, 1.486222e-03, 5.522474e-01, -3.269231e-02, 1.000444e+00, 7.496671e+01, 1.071940e+00, -6.137716e-01, -4.581684e-01
4.166667e-03, 1.070661e+00, -7.076064e-02, 9.999750e-01, -2.498238e-05, 9.999750e-01, -2.498238e-05, 1.001487e+00, 1.424537e-03, 1.000026e+00, 2.391690e-05, 1.000450e+00, 7.496627e+01, 1.070686e+00, -5.962956e-01, -4.743900e-01
4.222222e-03, 1.067634e+00, -7.365882e-02, 9.999733e-01, -2.455101e-05, 9.999733e-01, -2.455101e-05, 1.001544e+00, 1.360408e-03, 1.000027e+00, 2.279300e-05, 1.000456e+00, 7.496582e+01, 1.068961e+00, -5.785577e-01, -4.904034e-01
4.277778e-03, 1.064489e+00, -7.642767e-02, 9.999716e-01, -2.401841e-05, 9.999716e-01, -2.401841e-05, 1.001599e+00, 1.293949e-03, 1.000028e+00, 2.162807e-05, 1.000462e+00, 7.496537e+01, 1.066767e+00, -5.605657e-01, -5.062017e-01
4.333333e-03, 1.061230e+00, -7.906234e-02, 9.999698e-01, -2.338333e-05, 9.999698e-01, -2.338333e-05, 1.001651e+00, 1.225279e-03, 1.000029e+00, 2.042423e-05, 1.000468e+00, 7.496492e+01, 1.064105e+00, -5.423274e-01, -5.217777e-01
4.388889e-03, 1.057864e+00, -8.155819e-02, 9.999681e-01, -2.264479e-05, 9.999681e-01, -2.264479e-05, 1.001700e+00, 1.154521e-03, 1.000030e+00, 1.918363e-05, 1.000474e+00, 7.496447e+01, 1.060976e+00, -5.238509e-01, -5.371248e-01
4.444444e-03, 1.054396e+00, -8.391083e-02, 9.999664e-01, -2.180212e-05, 9.999664e-01, -2.180212e-05, 1.001746e+00, 1.081800e-03, 1.000030e+00, 1.790851e-05, 1.000480e+00, 7.496402e+01, 1.057381e+00, -5.051444e-01, -5.522362e-01
4.500000e-03, 1.050833e+00, -8.611614e-02, 9.999647e-01, -2.085494e-05, 9.999647e-01, -2.085494e-05, 1.001789e+00, 1.007247e-03, 1.000031e+00, 1.660116e-05, 1.000486e+00, 7.496357e+01, 1.053321e+00, -4.862159e-01, -5.671052e-01
4.555556e-03, 1.047181e+00, -8.817024e-02, 9.999630e-01, -1.980317e-05, 9.999630e-01, -1.980317e-05, 1.001829e+00, 9.309923e-04, 1.000032e+00, 1.526393e-05, 1.000492e+00, 7.496312e+01, 1.048799e+00, -4.670738e-01, -5.817253e-01
4.611111e-03, 1.043445e+00, -9.006952e-02, 9.999614e-01, -1.864703e-05, 9.999614e-01, -1.864703e-05, 1.001866e+00, 8.531728e-04, 1.000032e+00, 1.389923e-05, 1.000498e+00, 7.496267e+01, 1.043817e+00, -4.477266e-01, -5.960900e-01
4.666667e-03, 1.039633e+00, -9.181064e-02, 9.999598e-01, -1.738705e-05, 9.999598e-01, -1.738705e-05, 1.001899e+00, 7.739260e-04, 1.000033e+00, 1.250951e-05, 1.000504e+00, 7.496222e+01, 1.038376e+00, -4.281826e-01, -6.101931e-01
4.722222e-03, 1.035752e+00, -9.339054e-02, 9.999582e-01, -1.602407e-05, 9.999582e-01, -1.602407e-05, 1.001929e+00, 6.933924e-04, 1.000034e+00, 1.109728e-05, 1.000510e+00, 7.496177e+01, 1.032479e+00, -4.084505e-01, -6.240284e-01
4.777778e-03, 1.031808e+00, -9.480644e-02, 9.999567e-01, -1.455922e-05, 9.999567e-01, -1.455922e-05, 1.001955e+00, 6.117145e-04, 1.000034e+00, 9.665071e-06, 1.000516e+00, 7.496132e+01, 1.026129e+00, -3.885390e-01, -6.375898e-01
4.833333e-03, 1.027808e+00, -9.605586e-02, 9.999552e-01, -1.299396e-05, 9.999552e-01, -1.299396e-05, 1.001978e+00, 5.290366e-04, 1.000034e+00, 8.215464e-06, 1.000522e+00, 7.496087e+01, 1.019328e+00, -3.684567e-01, -6.508712e-01
4.888889e-03, 1.023759e+00, -9.713659e-02, 9.999538e-01, -1.133005e-05, 9.999538e-01, -1.133005e-05, 1.001998e+00, 4.455048e-04, 1.000035e+00, 6.751065e-06, 1.000528e+00, 7.496042e+01, 1.012080e+00, -3.482126e-01, -6.638670e-01
4.944444e-03, 1.019668e+00, -9.804674e-02, 9.999524e-01, -9.569546e-06, 9.999524e-01, -9.569546e-06, 1.002014e+00, 3.612665e-04, 1.000035e+00, 5.274510e-06, 1.000534e+00, 7.495997e+01, 1.004387e+00, -3.278154e-01, -6.765714e-01
5.000000e-03, 1.015543e+00, -9.878471e-02, 9.999511e-01, -7.714826e-06, 9.999511e-01, -7.714826e-06, 1.002026e+00, 2.764701e-04, 1.000035e+00, 3.788453e-06, 1.000540e+00, 7.495952e+01, 9.962528e-01, -3.072741e-01, -6.889787e-01
5.055556e-03, 1.011390e+00, -9.934918e-02, 9.999499e-01, -5.768557e-06, 9.999499e-01, -5.768557e-06, 1.002035e+00, 1.912651e-04, 1.000035e+00, 2.295569e-06, 1.000546e+00, 7.495907e+01, 9.876814e-01, -2.865978e-01, -7.010836e-01
5.111111e-03, 1.007218e+00, -9.973918e-02, 9.999488e-01, -3.733709e-06, 9.999488e-01, -3.733709e-06, 1.002040e+00, 1.058014e-04, 1.000035e+00, 7.985425e-07, 1.000552e+00, 7.495862e+01, 9.786762e-01, -2.657955e-01, -7.128807e-01
5.166667e-03, 1.003032e+00, -9.995401e-02, 9.999477e-01, -1.613543e-06, 9.999477e-01, -1.613543e-06, 1.002042e+00, 2.022920e-05, 1.000035e+00, -6.999336e-07, 1.000558e+00, 7.495817e+01, 9.692412e-01, -2.448764e-01, -7.243648e-01
5.222222e-03, 9.988418e-01, -9.999329e-02, 9.999468e-01, 5.883919e-07, 9.999468e-01, 5.883919e-07, 1.002040e+00, -6.530113e-05, 1.000035e+00, -2.197164e-06, 1.000564e+00, 7.495772e+01, 9.593805e-01, -2.238496e-01, -7.355309e-01
5.277778e-03, 9.946532e-01, -9.985695e-02, 9.999459e-01, 2.868263e-06, 9.999459e-01, 2.868263e-06, 1.002035e+00, -1.506395e-04, 1.000035e+00, -3.690455e-06, 1.000570e+00, 7.495727e+01, 9.490985e-01, -2.027244e-01, -7.463741e-01
5.333333e-03, 9.904739e-01, -9.954523e-02, 9.999451e-01, 5.221962e-06, 9.999451e-01, 5.221962e-06, 1.002026e+00, -2.356362e-04, 1.000035e+00, -5.177122e-06, 1.000576e+00, 7.495682e+01, 9.383997e-01, -1.815101e-01, -7.568896e-01
